time,ax,ay,az,atotal
6.464,0.01,-0.00,-0.01,0.01
6.474,0.01,-0.02,-0.03,0.04
6.484,0.01,-0.02,-0.03,0.03
6.494,-0.02,-0.01,-0.02,0.03
6.504,-0.01,0.01,-0.04,0.05
6.514,-0.00,0.01,-0.05,0.05
6.524,-0.00,-0.00,-0.03,0.03
6.534,-0.01,-0.01,-0.04,0.04
6.544,0.01,-0.00,-0.04,0.04
6.554,0.01,-0.02,-0.04,0.04
6.564,0.02,-0.03,-0.03,0.05
6.574,0.03,-0.04,-0.01,0.05
6.585,0.03,-0.03,0.01,0.04
6.595,0.02,-0.02,0.01,0.03
6.605,0.02,-0.03,0.04,0.05
6.615,0.02,-0.02,0.06,0.06
6.625,0.03,0.00,0.04,0.04
6.635,0.04,0.02,-0.03,0.06
6.645,0.04,0.05,-0.08,0.11
6.655,0.03,0.06,-0.13,0.15
6.665,0.03,0.04,-0.14,0.15
6.675,0.01,0.04,-0.10,0.11
6.685,-0.01,0.02,-0.06,0.07
6.695,-0.02,0.01,-0.02,0.03
6.705,-0.03,0.02,0.00,0.04
6.715,-0.05,0.03,0.01,0.06
6.725,-0.04,0.02,-0.00,0.05
6.736,-0.04,-0.01,-0.00,0.04
6.745,-0.05,-0.03,-0.00,0.06
6.756,-0.07,-0.04,0.01,0.08
6.766,-0.09,-0.03,0.01,0.09
6.776,-0.07,-0.03,0.01,0.07
6.786,-0.05,-0.01,-0.00,0.05
6.796,-0.01,-0.01,-0.02,0.02
6.806,0.01,0.02,-0.04,0.04
6.816,0.02,0.04,-0.04,0.06
6.826,0.02,0.05,-0.04,0.07
6.836,0.02,0.04,-0.03,0.06
6.846,0.04,0.05,-0.03,0.07
6.856,0.04,0.04,-0.03,0.06
6.866,0.02,0.01,-0.03,0.04
6.876,0.02,0.02,-0.04,0.05
6.887,0.00,0.01,-0.07,0.07
6.897,-0.02,0.02,-0.04,0.05
6.907,-0.02,0.01,-0.04,0.05
6.917,-0.02,-0.01,-0.01,0.02
6.927,-0.02,-0.02,0.02,0.03
6.937,0.01,-0.03,0.02,0.04
6.947,-0.00,-0.05,0.01,0.05
6.957,0.02,-0.04,-0.01,0.04
6.967,0.01,-0.02,-0.01,0.03
6.977,0.00,-0.00,-0.02,0.02
6.987,-0.00,-0.01,-0.06,0.06
6.997,0.00,0.02,-0.06,0.06
7.007,0.00,0.03,-0.05,0.06
7.017,0.00,0.03,-0.05,0.06
7.028,-0.01,0.01,-0.04,0.05
7.038,-0.02,0.00,-0.05,0.06
7.048,-0.03,-0.00,-0.02,0.04
7.058,-0.02,-0.00,-0.01,0.03
7.068,-0.02,-0.01,-0.00,0.02
7.078,-0.00,-0.00,-0.00,0.00
7.088,-0.02,0.01,0.01,0.02
7.098,-0.02,0.02,0.02,0.03
7.108,-0.02,0.01,-0.02,0.02
7.118,-0.00,0.01,-0.03,0.03
7.128,0.00,0.01,-0.04,0.04
7.138,0.01,-0.00,-0.05,0.05
7.148,0.02,-0.00,-0.04,0.04
7.158,0.02,0.01,-0.04,0.04
7.168,0.01,0.02,-0.03,0.03
7.178,-0.00,0.01,-0.02,0.02
7.189,-0.00,0.02,-0.03,0.04
7.199,-0.00,0.00,-0.04,0.04
7.209,-0.02,-0.00,-0.02,0.03
7.219,-0.02,-0.04,-0.02,0.05
7.229,-0.01,-0.01,0.00,0.02
7.239,-0.01,-0.02,0.01,0.02
7.249,-0.01,0.01,-0.01,0.02
7.259,-0.01,0.02,-0.04,0.05
7.269,0.01,0.02,-0.04,0.05
7.279,0.03,0.02,-0.05,0.06
7.289,0.04,0.02,-0.05,0.07
7.299,0.05,0.02,-0.03,0.07
7.309,0.03,0.01,-0.02,0.04
7.319,0.02,0.00,0.01,0.02
7.330,0.02,0.00,-0.00,0.02
7.340,0.01,0.01,-0.03,0.03
7.350,0.01,0.04,-0.03,0.06
7.360,0.03,0.06,-0.03,0.07
7.370,0.01,0.06,-0.02,0.07
7.380,0.01,0.03,-0.02,0.04
7.390,-0.03,0.00,-0.02,0.04
7.400,-0.05,-0.07,-0.03,0.09
7.410,-0.04,-0.09,-0.04,0.11
7.420,-0.07,-0.07,-0.04,0.11
7.430,-0.06,-0.03,-0.05,0.08
7.440,-0.04,0.01,-0.03,0.05
7.450,-0.02,0.00,-0.02,0.03
7.460,0.02,0.00,-0.02,0.03
7.470,0.04,0.03,-0.00,0.05
7.481,0.03,0.01,-0.02,0.03
7.491,0.02,-0.00,-0.04,0.04
7.501,0.03,-0.01,-0.03,0.04
7.511,0.03,-0.01,-0.02,0.04
7.521,0.04,-0.02,-0.03,0.06
7.531,0.05,0.01,0.00,0.05
7.541,0.04,0.01,0.00,0.04
7.551,0.01,-0.00,-0.00,0.01
7.561,-0.01,-0.00,-0.03,0.03
7.571,-0.04,-0.01,-0.05,0.06
7.581,-0.05,-0.01,-0.05,0.07
7.591,-0.05,0.00,-0.05,0.07
7.601,-0.05,0.02,-0.05,0.07
7.611,-0.02,0.01,-0.04,0.05
7.621,0.02,-0.00,-0.03,0.03
7.631,0.01,-0.00,-0.00,0.01
7.642,0.01,-0.03,0.02,0.04
7.652,0.01,-0.04,0.01,0.04
7.662,-0.02,-0.02,0.01,0.03
7.672,-0.02,0.00,-0.03,0.04
7.682,-0.01,0.02,-0.05,0.05
7.692,-0.01,0.03,-0.05,0.06
7.702,-0.00,0.04,-0.05,0.06
7.712,0.01,0.05,-0.03,0.06
7.722,0.01,0.04,-0.01,0.04
7.732,-0.01,0.02,-0.01,0.02
7.742,-0.04,-0.01,-0.02,0.04
7.752,-0.05,0.01,-0.03,0.05
7.762,-0.04,-0.00,-0.03,0.05
7.773,-0.02,0.00,-0.03,0.04
7.783,-0.01,0.01,-0.04,0.04
7.793,-0.00,0.01,-0.02,0.02
7.803,-0.03,-0.01,-0.01,0.03
7.813,-0.03,-0.01,-0.02,0.03
7.823,-0.01,-0.01,-0.03,0.04
7.833,0.01,-0.02,-0.03,0.03
7.843,0.04,-0.01,-0.01,0.04
7.853,0.06,-0.02,-0.02,0.06
7.863,0.05,-0.02,-0.02,0.06
7.873,0.04,-0.02,-0.04,0.06
7.883,0.02,-0.03,-0.05,0.06
7.893,-0.01,-0.03,-0.03,0.04
7.903,-0.02,-0.03,-0.03,0.05
7.913,-0.01,-0.02,-0.02,0.03
7.923,-0.01,-0.01,-0.02,0.03
7.934,-0.03,0.00,0.00,0.03
7.944,-0.05,0.03,-0.03,0.06
7.954,-0.02,0.06,-0.05,0.08
7.964,0.00,0.06,-0.03,0.07
7.974,-0.00,0.06,-0.03,0.07
7.984,0.02,0.04,0.00,0.05
7.994,0.04,0.03,0.01,0.05
8.004,0.03,0.01,0.00,0.03
8.014,0.04,0.02,-0.03,0.05
8.024,0.01,0.04,-0.03,0.05
8.034,-0.01,0.05,-0.05,0.07
8.044,-0.02,0.04,-0.04,0.06
8.054,-0.03,-0.03,-0.04,0.05
8.065,-0.03,-0.11,-0.01,0.11
8.074,-0.04,-0.16,-0.01,0.17
8.085,-0.03,-0.15,-0.02,0.15
8.095,-0.03,-0.09,-0.06,0.11
8.105,0.00,-0.01,-0.08,0.08
8.115,0.01,0.05,-0.09,0.10
8.125,0.06,0.06,-0.05,0.10
8.135,0.07,0.08,-0.03,0.11
8.145,0.04,0.08,0.02,0.10
8.155,0.06,0.07,0.03,0.09
8.165,0.04,0.05,0.03,0.07
8.175,0.03,0.01,0.00,0.04
8.185,0.01,0.01,-0.01,0.02
8.195,-0.00,0.00,-0.02,0.02
8.206,-0.01,-0.00,-0.04,0.04
8.215,-0.02,0.02,-0.07,0.08
8.226,-0.02,-0.01,-0.05,0.06
8.236,-0.05,-0.02,-0.04,0.06
8.246,-0.03,-0.03,-0.04,0.06
8.256,-0.03,-0.03,-0.02,0.05
8.266,-0.03,-0.04,-0.03,0.06
8.276,-0.02,-0.04,-0.03,0.05
8.286,-0.02,-0.03,0.01,0.04
8.296,-0.02,-0.03,-0.00,0.03
8.306,-0.02,-0.02,0.01,0.03
8.316,-0.05,-0.01,-0.01,0.05
8.326,-0.05,-0.01,-0.03,0.06
8.336,-0.05,0.00,-0.05,0.07
8.346,-0.02,0.03,-0.05,0.06
8.356,0.01,0.05,-0.05,0.08
8.367,0.02,0.05,-0.05,0.08
8.377,0.04,0.05,-0.02,0.07
8.387,0.03,0.05,-0.01,0.06
8.397,0.03,0.03,-0.01,0.04
8.407,0.03,0.01,-0.01,0.03
8.417,0.03,-0.02,-0.01,0.04
8.427,0.03,-0.02,-0.01,0.04
8.437,0.01,0.03,-0.03,0.04
8.447,0.02,0.01,-0.02,0.03
8.457,0.01,0.02,-0.05,0.05
8.467,0.00,-0.00,-0.04,0.04
8.477,0.01,0.00,-0.03,0.03
8.487,0.02,-0.02,-0.02,0.03
8.497,0.03,-0.02,-0.05,0.07
8.507,0.03,-0.03,-0.04,0.06
8.517,0.02,-0.03,-0.04,0.06
8.527,0.02,-0.02,-0.05,0.06
8.538,0.00,-0.01,-0.04,0.04
8.548,-0.01,-0.01,-0.02,0.02
8.558,-0.01,-0.01,-0.01,0.02
8.568,-0.01,-0.01,-0.00,0.02
8.578,-0.03,-0.01,-0.03,0.04
8.588,-0.05,0.01,-0.02,0.06
8.598,-0.05,0.02,-0.02,0.06
8.608,-0.04,0.03,-0.04,0.06
8.618,-0.03,0.01,-0.03,0.05
8.628,-0.03,0.01,-0.02,0.03
8.638,-0.03,0.02,0.01,0.04
8.648,-0.02,0.03,-0.01,0.04
8.658,-0.02,0.04,-0.02,0.05
8.668,-0.01,0.06,-0.02,0.06
8.678,-0.01,0.05,-0.02,0.06
8.689,-0.01,0.02,-0.00,0.02
8.699,-0.00,-0.01,0.00,0.01
8.709,-0.01,-0.07,-0.01,0.08
8.719,-0.01,-0.11,-0.03,0.12
8.729,-0.05,-0.09,-0.05,0.12
8.739,-0.04,-0.05,-0.07,0.10
8.749,-0.02,0.00,-0.08,0.08
8.759,-0.02,0.01,-0.07,0.08
8.769,0.01,0.02,-0.03,0.04
8.779,0.07,0.00,0.01,0.07
8.789,0.08,-0.01,0.02,0.08
8.799,0.05,-0.01,0.03,0.06
8.809,0.04,0.01,0.00,0.04
8.819,0.04,0.03,-0.05,0.07
8.829,0.06,0.05,-0.07,0.10
8.840,0.06,0.04,-0.06,0.09
8.850,0.06,0.02,-0.05,0.08
8.860,0.06,0.01,-0.02,0.06
8.870,0.04,0.01,-0.02,0.04
8.880,0.01,-0.00,-0.01,0.02
8.890,0.01,-0.02,-0.01,0.02
8.900,-0.02,-0.03,-0.01,0.04
8.910,-0.02,-0.02,-0.05,0.06
8.921,0.00,-0.02,-0.03,0.04
8.930,0.00,-0.03,-0.02,0.04
8.940,0.02,-0.03,-0.02,0.04
8.950,-0.01,-0.02,0.02,0.03
8.960,-0.04,-0.02,-0.01,0.05
8.970,-0.07,0.00,-0.02,0.07
8.981,-0.06,0.00,-0.03,0.07
8.991,-0.05,-0.02,-0.05,0.07
9.001,-0.02,-0.02,-0.06,0.06
9.011,-0.00,-0.03,-0.03,0.05
9.021,0.01,-0.00,-0.02,0.03
9.031,0.01,0.01,-0.01,0.02
9.041,0.03,0.02,-0.02,0.04
9.051,0.01,0.06,-0.01,0.06
9.061,0.01,0.04,0.01,0.04
9.071,0.03,0.01,-0.01,0.03
9.081,0.01,-0.01,0.00,0.01
9.091,-0.01,-0.02,0.01,0.02
9.101,-0.02,-0.02,-0.01,0.03
9.112,-0.04,0.01,-0.03,0.05
9.122,-0.08,0.02,-0.05,0.09
9.132,-0.06,0.02,-0.06,0.08
9.142,-0.02,0.03,-0.05,0.07
9.152,0.00,0.02,-0.04,0.04
9.162,0.01,-0.01,-0.02,0.03
9.172,0.04,-0.04,0.01,0.05
9.182,0.04,-0.03,0.01,0.05
9.192,0.03,-0.04,0.01,0.05
9.202,0.01,-0.01,-0.02,0.03
9.212,0.01,0.01,-0.06,0.06
9.222,0.01,0.01,-0.07,0.07
9.232,-0.00,0.03,-0.08,0.08
9.242,0.00,0.03,-0.06,0.07
9.253,0.01,0.03,-0.03,0.04
9.263,0.01,-0.01,-0.01,0.02
9.273,0.02,-0.04,-0.00,0.04
9.283,0.01,-0.02,0.01,0.03
9.293,0.01,-0.01,-0.02,0.03
9.303,0.03,0.04,-0.04,0.06
9.313,0.03,0.07,-0.07,0.10
9.323,0.03,0.08,-0.06,0.10
9.333,0.02,0.05,-0.03,0.06
9.343,0.02,-0.01,0.01,0.02
9.353,-0.01,-0.05,0.02,0.06
9.363,-0.04,-0.06,-0.01,0.07
9.373,-0.04,-0.04,-0.02,0.06
9.383,-0.03,-0.01,-0.06,0.07
9.393,-0.03,0.01,-0.06,0.07
9.403,0.01,0.04,-0.07,0.08
9.414,0.03,0.04,-0.03,0.06
9.424,0.03,0.02,0.00,0.04
9.434,0.02,-0.00,0.02,0.03
9.444,-0.03,0.00,0.01,0.03
9.454,-0.02,0.03,-0.01,0.04
9.464,-0.01,0.03,-0.05,0.06
9.474,0.00,0.03,-0.05,0.06
9.484,0.01,0.02,-0.04,0.05
9.494,-0.01,0.01,-0.03,0.03
9.504,-0.01,-0.01,-0.02,0.02
9.514,-0.02,-0.02,-0.03,0.04
9.524,-0.01,-0.05,-0.04,0.07
9.534,-0.01,-0.03,-0.03,0.05
9.544,-0.00,-0.02,-0.03,0.04
9.554,0.00,0.00,-0.06,0.06
9.565,0.01,0.01,-0.06,0.06
9.575,-0.00,0.00,-0.04,0.04
9.585,0.02,0.01,-0.01,0.02
9.595,0.00,0.01,0.01,0.01
9.605,0.01,-0.01,-0.00,0.01
9.615,-0.01,0.00,-0.04,0.04
9.625,0.01,0.02,-0.06,0.06
9.635,0.02,0.02,-0.06,0.06
9.645,-0.00,0.02,-0.04,0.05
9.655,0.01,0.02,-0.03,0.04
9.665,0.03,0.02,-0.02,0.04
9.675,0.03,0.02,-0.00,0.03
9.685,0.02,0.02,-0.01,0.03
9.696,0.01,0.01,-0.01,0.02
9.706,-0.00,-0.00,-0.02,0.02
9.716,0.02,-0.00,-0.03,0.04
9.726,-0.01,0.02,-0.03,0.03
9.736,-0.02,0.00,-0.02,0.03
9.746,-0.02,-0.00,-0.02,0.03
9.756,-0.02,0.00,-0.04,0.05
9.766,-0.02,-0.00,-0.03,0.04
9.776,-0.01,-0.00,-0.03,0.03
9.786,-0.01,-0.01,-0.03,0.03
9.796,-0.01,-0.02,-0.04,0.04
9.806,-0.00,-0.00,-0.01,0.01
9.816,0.03,0.01,-0.01,0.03
9.826,0.01,0.00,-0.02,0.02
9.836,0.02,-0.01,-0.03,0.04
9.846,0.02,-0.01,-0.03,0.04
9.857,0.01,0.01,-0.03,0.03
9.867,0.01,0.01,-0.04,0.04
9.877,0.02,0.01,-0.04,0.05
9.887,0.01,-0.00,-0.04,0.04
9.897,0.00,0.02,-0.01,0.02
9.907,0.01,0.02,-0.01,0.03
9.917,0.01,0.01,-0.00,0.02
9.927,0.01,-0.01,-0.03,0.04
9.937,-0.01,-0.04,-0.02,0.05
9.947,-0.03,-0.04,-0.02,0.05
9.957,-0.05,-0.03,-0.03,0.07
9.967,-0.04,-0.02,-0.04,0.06
9.977,-0.02,0.02,-0.04,0.05
9.987,-0.02,0.04,-0.03,0.05
9.998,-0.04,0.01,-0.01,0.04
10.008,-0.03,-0.04,-0.03,0.06
10.018,-0.02,-0.08,-0.01,0.08
10.028,-0.03,-0.09,-0.02,0.09
10.038,-0.03,-0.06,-0.02,0.07
10.048,-0.01,-0.01,-0.05,0.05
10.058,0.02,0.01,-0.05,0.06
10.068,0.03,0.05,-0.04,0.07
10.078,0.04,0.06,-0.03,0.08
10.088,0.04,0.04,-0.01,0.06
10.098,0.04,0.02,0.00,0.04
10.108,0.02,0.02,0.00,0.03
10.118,0.02,0.02,-0.01,0.03
10.128,0.02,0.01,-0.02,0.03
10.139,0.01,0.02,-0.02,0.03
10.149,0.03,0.01,-0.02,0.03
10.159,0.01,-0.01,-0.02,0.03
10.169,0.01,-0.00,-0.03,0.03
10.179,-0.02,-0.01,-0.02,0.03
10.189,-0.03,-0.03,-0.02,0.04
10.199,-0.03,-0.03,-0.06,0.07
10.209,-0.03,-0.04,-0.06,0.08
10.219,-0.03,-0.01,-0.06,0.06
10.229,-0.02,-0.01,-0.05,0.06
10.239,0.00,-0.02,-0.01,0.02
10.249,-0.00,-0.03,-0.00,0.03
10.259,0.01,-0.00,0.01,0.02
10.269,0.00,0.02,0.00,0.02
10.279,-0.00,0.03,0.01,0.03
10.290,-0.02,0.03,-0.03,0.05
10.300,-0.02,0.02,-0.04,0.05
10.310,-0.02,0.00,-0.05,0.06
10.320,-0.03,-0.02,-0.05,0.06
10.330,-0.03,-0.01,-0.02,0.04
10.340,-0.00,0.01,-0.00,0.01
10.350,0.02,0.02,0.00,0.03
10.360,0.03,0.01,-0.02,0.03
10.370,0.01,0.02,-0.03,0.04
10.380,-0.00,0.01,-0.01,0.01
10.390,0.01,-0.01,-0.03,0.03
10.400,0.01,-0.03,-0.03,0.04
10.410,0.01,-0.04,-0.03,0.05
10.420,0.01,-0.02,-0.00,0.03
10.430,0.01,-0.00,-0.01,0.02
10.441,-0.00,-0.01,-0.04,0.04
10.451,-0.00,-0.02,-0.04,0.04
10.461,0.00,-0.03,-0.05,0.06
10.471,0.01,-0.02,-0.06,0.06
10.481,0.02,-0.03,-0.05,0.06
10.491,0.03,-0.01,-0.01,0.04
10.501,0.03,0.01,-0.00,0.03
10.511,0.04,0.02,0.01,0.05
10.521,0.03,0.02,-0.01,0.04
10.531,0.01,0.02,-0.04,0.05
10.541,-0.02,0.01,-0.04,0.05
10.551,-0.00,0.01,-0.03,0.03
10.561,-0.03,-0.00,-0.04,0.05
10.571,-0.01,-0.02,-0.02,0.03
10.581,-0.01,0.00,-0.01,0.01
10.592,0.02,0.03,-0.01,0.03
10.601,-0.01,0.02,-0.02,0.03
10.612,-0.01,0.01,-0.03,0.03
10.622,-0.01,0.01,-0.05,0.06
10.632,-0.01,-0.02,-0.07,0.07
10.642,0.01,-0.03,-0.03,0.04
10.652,-0.00,-0.03,-0.01,0.03
10.662,-0.00,-0.02,-0.00,0.02
10.672,-0.01,0.00,0.02,0.02
10.682,-0.01,0.02,0.01,0.03
10.692,-0.03,0.01,-0.01,0.04
10.702,-0.05,0.00,-0.03,0.06
10.712,-0.07,-0.01,-0.05,0.09
10.722,-0.04,-0.01,-0.04,0.06
10.733,-0.03,-0.02,-0.04,0.06
10.743,-0.02,-0.03,-0.04,0.05
10.753,-0.00,-0.05,-0.02,0.05
10.763,0.01,-0.06,-0.02,0.06
10.773,0.03,-0.05,-0.02,0.06
10.783,0.03,-0.01,-0.01,0.04
10.793,0.03,0.06,-0.03,0.07
10.803,0.00,0.09,-0.03,0.10
10.813,-0.01,0.10,-0.03,0.11
10.823,-0.02,0.08,-0.01,0.09
10.833,-0.03,0.04,0.01,0.05
10.843,-0.04,0.00,0.02,0.05
10.853,-0.03,-0.02,0.00,0.03
10.863,-0.01,-0.03,-0.03,0.04
10.873,0.01,0.01,-0.06,0.07
10.884,0.02,0.03,-0.07,0.08
10.894,0.05,0.02,-0.07,0.09
10.904,0.07,0.02,-0.03,0.08
10.914,0.07,0.02,-0.04,0.08
10.924,0.07,-0.01,-0.02,0.07
10.934,0.06,-0.04,-0.02,0.07
10.944,0.04,-0.07,-0.01,0.08
10.954,0.02,-0.07,-0.01,0.07
10.964,0.02,-0.04,-0.01,0.04
10.974,0.01,0.01,-0.03,0.03
10.984,0.03,0.01,-0.04,0.05
10.994,0.04,0.01,-0.05,0.06
11.004,0.04,0.01,-0.03,0.05
11.014,0.03,0.02,-0.04,0.05
11.024,0.04,0.02,-0.05,0.07
11.035,-0.00,-0.01,-0.05,0.05
11.045,-0.02,0.03,-0.05,0.06
11.055,-0.02,0.03,-0.03,0.05
11.065,-0.02,0.01,-0.01,0.03
11.075,-0.03,-0.02,0.00,0.04
11.085,-0.01,-0.04,0.01,0.04
11.095,-0.01,-0.05,-0.01,0.05
11.105,-0.01,-0.02,-0.02,0.03
11.115,-0.01,0.04,-0.04,0.06
11.125,-0.02,0.06,-0.03,0.07
11.135,-0.01,0.09,-0.02,0.09
11.145,-0.04,0.07,-0.01,0.09
11.155,-0.05,-0.01,-0.00,0.05
11.165,-0.05,-0.05,-0.02,0.07
11.175,-0.04,-0.06,-0.01,0.07
11.185,-0.04,-0.05,-0.04,0.07
11.196,-0.03,-0.02,-0.04,0.06
11.206,-0.04,-0.01,-0.03,0.05
11.216,-0.03,-0.01,-0.02,0.04
11.226,-0.02,-0.00,-0.01,0.02
11.236,-0.04,-0.04,-0.01,0.06
11.246,-0.05,-0.05,-0.03,0.08
11.256,-0.04,-0.05,-0.06,0.09
11.266,-0.02,-0.02,-0.07,0.07
11.276,-0.01,-0.01,-0.05,0.06
11.286,-0.01,0.01,-0.05,0.05
11.296,0.02,0.01,-0.04,0.04
11.306,0.03,0.04,-0.02,0.05
11.316,0.05,0.04,0.01,0.07
11.326,0.09,0.05,-0.00,0.11
11.337,0.08,0.05,-0.02,0.10
11.347,0.07,0.03,-0.04,0.09
11.357,0.06,0.02,-0.04,0.08
11.367,0.06,0.02,-0.05,0.07
11.377,0.06,0.00,-0.06,0.08
11.387,0.06,0.01,-0.02,0.06
11.397,0.05,0.00,0.01,0.05
11.407,0.02,-0.02,0.00,0.02
11.417,0.03,-0.00,-0.01,0.03
11.427,0.04,0.00,-0.03,0.05
11.437,0.05,0.00,-0.04,0.07
11.447,0.07,0.01,-0.02,0.07
11.457,0.04,0.01,-0.01,0.05
11.468,0.02,-0.00,-0.02,0.03
11.478,-0.02,-0.02,-0.02,0.04
11.488,-0.06,-0.02,-0.02,0.07
11.498,-0.09,-0.01,-0.01,0.09
11.508,-0.08,0.00,-0.03,0.08
11.518,-0.10,-0.01,-0.04,0.11
11.528,-0.11,-0.01,-0.03,0.12
11.538,-0.13,0.01,-0.02,0.14
11.548,-0.13,-0.01,-0.04,0.14
11.558,-0.09,-0.02,-0.05,0.10
11.568,-0.05,-0.02,-0.04,0.06
11.578,0.01,-0.01,-0.03,0.03
11.588,0.05,-0.01,-0.02,0.06
11.598,0.12,0.00,-0.02,0.12
11.608,0.10,0.01,-0.01,0.10
11.619,0.10,0.01,-0.03,0.10
11.629,0.08,0.01,-0.01,0.08
11.639,0.07,0.00,-0.02,0.07
11.649,0.09,-0.00,-0.03,0.09
11.659,0.07,0.00,-0.03,0.07
11.669,0.07,0.03,-0.01,0.08
11.679,0.06,0.03,-0.01,0.07
11.689,0.02,0.02,-0.03,0.04
11.699,-0.02,-0.00,-0.05,0.06
11.709,-0.04,-0.01,-0.06,0.07
11.719,-0.06,-0.04,-0.07,0.11
11.729,-0.09,-0.06,-0.07,0.12
11.739,-0.06,-0.04,-0.05,0.09
11.749,-0.06,-0.01,-0.04,0.07
11.759,-0.05,0.01,-0.02,0.05
11.770,-0.04,0.01,-0.01,0.05
11.780,-0.00,-0.00,-0.03,0.03
11.790,0.00,-0.01,-0.00,0.01
11.800,-0.01,-0.02,0.02,0.03
11.810,0.00,-0.03,0.02,0.04
11.820,0.02,-0.01,-0.02,0.03
11.830,0.03,-0.00,-0.05,0.06
11.840,0.05,0.02,-0.08,0.10
11.850,0.06,0.02,-0.09,0.11
11.860,0.04,-0.01,-0.05,0.07
11.870,0.02,-0.03,-0.02,0.04
11.880,0.01,-0.05,0.01,0.05
11.891,-0.02,-0.05,0.03,0.06
11.900,-0.01,-0.02,0.04,0.05
11.910,-0.02,-0.02,-0.00,0.03
11.921,-0.03,-0.04,-0.04,0.06
11.931,-0.02,-0.03,-0.05,0.07
11.941,-0.04,-0.03,-0.07,0.08
11.951,-0.04,-0.00,-0.06,0.07
11.961,-0.05,0.04,-0.06,0.09
11.971,-0.07,0.06,-0.05,0.11
11.981,-0.06,0.09,-0.02,0.11
11.991,-0.04,0.07,0.02,0.08
12.001,-0.03,0.03,-0.00,0.04
12.011,-0.01,0.01,-0.03,0.03
12.021,0.02,0.04,-0.05,0.06
12.031,0.05,0.10,-0.03,0.11
12.041,0.07,0.13,-0.01,0.15
12.051,0.06,0.15,-0.00,0.16
12.062,0.03,0.08,0.01,0.08
12.072,0.01,-0.05,-0.01,0.05
12.082,-0.03,-0.15,-0.03,0.15
12.092,-0.04,-0.20,-0.07,0.22
12.102,-0.04,-0.18,-0.08,0.20
12.112,-0.03,-0.11,-0.09,0.15
12.122,-0.02,-0.04,-0.08,0.10
12.132,-0.03,-0.01,-0.04,0.05
12.142,-0.01,-0.05,-0.01,0.05
12.152,-0.02,-0.09,0.04,0.10
12.162,0.03,-0.11,0.07,0.13
12.172,0.07,-0.08,0.10,0.15
12.182,0.13,-0.04,0.08,0.16
12.192,0.15,0.03,0.03,0.15
12.202,0.14,0.08,-0.02,0.16
12.213,0.07,0.08,-0.08,0.13
12.223,-0.04,-0.02,-0.12,0.12
12.233,-0.12,-0.14,-0.17,0.25
12.243,-0.14,-0.19,-0.17,0.29
12.253,-0.08,-0.14,-0.15,0.22
12.263,0.01,0.04,-0.11,0.12
12.273,0.08,0.20,-0.06,0.22
12.283,0.12,0.33,0.04,0.36
12.293,0.16,0.34,0.14,0.40
12.303,0.15,0.20,0.19,0.31
12.313,0.12,0.00,0.17,0.21
12.323,0.11,-0.16,0.10,0.22
12.333,0.04,-0.21,-0.00,0.22
12.343,0.00,-0.19,-0.12,0.23
12.353,-0.02,-0.11,-0.18,0.21
12.363,-0.04,-0.02,-0.17,0.18
12.374,-0.08,0.03,-0.12,0.15
12.384,-0.11,-0.01,-0.06,0.12
12.394,-0.13,-0.09,-0.01,0.16
12.404,-0.16,-0.18,0.01,0.24
12.414,-0.15,-0.22,0.00,0.26
12.424,-0.13,-0.28,-0.06,0.32
12.434,-0.09,-0.30,-0.09,0.33
12.444,-0.06,-0.29,-0.09,0.32
12.454,-0.01,-0.28,-0.07,0.29
12.464,0.05,-0.20,-0.04,0.21
12.474,0.07,-0.05,-0.01,0.08
12.484,0.05,0.07,-0.01,0.09
12.494,0.02,0.17,-0.01,0.17
12.505,-0.02,0.22,-0.01,0.22
12.515,-0.07,0.22,0.00,0.23
12.525,-0.10,0.24,-0.01,0.26
12.535,-0.10,0.25,0.04,0.27
12.545,-0.09,0.22,0.03,0.24
12.555,-0.06,0.16,0.03,0.18
12.565,-0.06,0.13,0.03,0.15
12.575,-0.08,0.10,0.01,0.12
12.585,-0.08,0.09,0.01,0.12
12.595,-0.05,0.12,-0.03,0.13
12.605,-0.03,0.17,-0.02,0.17
12.615,-0.02,0.24,-0.01,0.24
12.625,0.01,0.31,-0.01,0.31
12.635,0.05,0.34,-0.00,0.34
12.645,0.07,0.30,0.01,0.31
12.655,0.06,0.24,-0.00,0.25
12.666,0.05,0.15,0.01,0.16
12.676,0.03,0.07,0.02,0.08
12.686,0.02,0.01,-0.02,0.02
12.696,0.00,-0.06,-0.01,0.06
12.706,-0.00,-0.10,-0.02,0.10
12.716,-0.02,-0.14,-0.03,0.15
12.726,-0.03,-0.15,-0.06,0.17
12.736,-0.03,-0.14,-0.07,0.16
12.746,-0.00,-0.09,-0.08,0.12
12.756,0.03,-0.06,-0.06,0.10
12.766,0.05,-0.03,-0.04,0.07
12.776,0.05,-0.01,-0.01,0.05
12.786,0.03,0.03,-0.00,0.04
12.797,0.05,0.04,-0.03,0.07
12.806,0.03,0.07,-0.05,0.09
12.817,0.04,0.06,-0.07,0.10
12.827,0.04,0.07,-0.07,0.11
12.837,0.07,0.04,-0.05,0.09
12.847,0.07,0.01,-0.01,0.07
12.857,0.08,-0.03,0.03,0.09
12.867,0.05,-0.01,0.03,0.06
12.877,0.04,-0.01,-0.00,0.04
12.887,0.04,0.00,-0.04,0.06
12.897,0.02,0.04,-0.08,0.09
