time,ax,ay,az,atotal
26.253,-2.90,-1.30,0.38,3.21
26.263,-2.61,-1.43,0.41,3.01
26.273,-2.25,-1.61,0.65,2.84
26.284,-2.02,-1.75,0.85,2.80
26.293,-2.11,-2.00,0.71,2.99
26.304,-2.49,-2.30,0.26,3.40
26.314,-2.97,-2.68,-0.22,4.01
26.324,-3.41,-3.01,-0.70,4.61
26.334,-3.70,-3.11,-1.01,4.94
26.344,-3.72,-2.99,-1.22,4.93
26.354,-3.52,-2.70,-1.45,4.67
26.364,-3.22,-2.46,-1.58,4.34
26.374,-3.15,-2.22,-1.56,4.16
26.384,-3.41,-2.37,-1.68,4.49
26.394,-3.68,-2.84,-1.86,5.01
26.404,-3.87,-3.45,-1.97,5.54
26.414,-3.81,-3.99,-2.00,5.87
26.424,-3.30,-4.01,-1.80,5.49
26.434,-2.42,-3.44,-1.43,4.45
26.445,-1.67,-2.63,-1.29,3.37
26.455,-1.29,-1.91,-1.24,2.62
26.465,-1.30,-1.76,-1.21,2.50
26.475,-1.46,-2.00,-1.23,2.76
26.485,-1.65,-2.31,-1.33,3.14
26.495,-1.65,-2.37,-1.36,3.19
26.505,-1.38,-2.33,-1.37,3.03
26.515,-0.93,-1.88,-1.35,2.50
26.525,-0.61,-1.45,-1.50,2.17
26.535,-0.63,-1.50,-1.82,2.44
26.545,-0.56,-1.37,-2.02,2.50
26.555,-0.38,-1.15,-2.06,2.39
26.565,0.45,-1.60,-0.51,1.74
26.575,4.82,-1.59,0.89,5.15
26.585,9.94,-1.17,2.92,10.42
26.595,8.63,-1.23,5.69,10.40
26.606,3.64,-2.61,1.97,4.90
26.616,-0.24,-3.81,-0.11,3.82
26.626,-0.48,-4.13,-1.19,4.33
26.636,0.39,-3.95,-0.52,4.00
26.646,0.21,-3.32,0.50,3.36
26.656,-0.09,-2.95,1.32,3.23
26.666,-0.04,-2.97,1.34,3.26
26.676,-0.02,-3.26,0.72,3.34
26.686,0.36,-3.32,0.17,3.35
26.696,0.93,-3.24,-0.29,3.38
26.706,1.46,-2.74,-0.65,3.17
26.716,1.65,-2.29,-0.79,2.93
26.727,1.48,-2.11,-0.69,2.67
26.736,1.16,-1.81,-0.38,2.18
26.747,1.07,-1.50,-0.19,1.86
26.757,1.40,-1.58,-0.09,2.11
26.767,1.57,-1.58,0.19,2.24
26.777,1.79,-1.11,0.62,2.19
26.787,1.78,-1.11,0.66,2.19
26.797,1.37,-1.50,0.51,2.09
26.807,0.78,-1.65,0.33,1.86
26.817,0.46,-1.42,0.13,1.50
26.827,0.55,-1.05,-0.32,1.23
26.837,0.73,-0.93,-0.79,1.42
26.847,0.63,-0.94,-0.60,1.28
26.858,0.33,-0.90,-0.17,0.97
26.868,-0.00,-0.89,-0.04,0.89
26.878,-0.04,-0.88,0.08,0.89
26.888,0.06,-0.87,0.07,0.87
26.898,0.16,-0.71,0.10,0.73
26.908,0.33,-0.52,0.14,0.63
26.918,0.34,-0.32,-0.02,0.47
26.928,0.21,-0.03,-0.36,0.41
26.938,0.08,0.08,-0.65,0.66
26.948,-0.03,-0.04,-0.65,0.65
26.958,-0.06,-0.22,-0.38,0.44
26.968,0.01,-0.44,-0.04,0.44
26.978,0.19,-0.69,0.19,0.74
26.988,0.35,-0.83,0.25,0.93
26.998,0.48,-0.88,0.05,1.00
27.009,0.65,-1.00,-0.15,1.21
27.019,0.84,-0.96,-0.01,1.27
27.029,1.05,-0.68,0.15,1.26
27.039,0.97,-0.51,-0.15,1.11
27.049,0.82,-0.38,-0.21,0.93
27.059,0.66,-0.39,-0.05,0.77
27.069,0.27,-0.30,-0.11,0.42
27.079,0.19,-0.25,0.07,0.32
27.089,0.41,0.01,0.29,0.50
27.099,0.72,0.06,0.39,0.82
27.109,0.91,-0.21,0.35,1.00
27.119,0.76,-0.60,-0.15,0.98
27.129,0.82,-0.69,-0.37,1.13
27.139,0.77,-0.55,-0.24,0.98
27.149,0.75,-0.40,0.20,0.87
27.159,0.64,-0.30,0.48,0.85
27.169,0.46,-0.13,0.80,0.93
27.180,-0.28,-0.07,0.49,0.57
27.190,-0.12,0.14,0.43,0.47
27.200,0.34,0.55,0.54,0.84
27.210,0.40,0.60,0.24,0.76
27.220,0.01,0.57,-0.11,0.58
27.230,0.12,0.62,-0.12,0.65
27.240,0.17,0.87,-0.12,0.90
27.250,0.55,1.10,0.04,1.23
27.260,0.41,0.99,0.15,1.08
27.270,0.20,0.66,0.31,0.76
27.280,0.11,0.50,0.12,0.52
27.290,0.45,0.37,0.50,0.76
27.300,0.55,0.38,0.65,0.93
27.310,0.41,0.49,0.65,0.92
27.321,-0.26,0.24,0.32,0.48
27.331,-0.60,-0.20,0.20,0.67
27.341,-0.01,-0.33,0.75,0.82
27.351,0.06,-0.25,0.83,0.87
27.361,0.04,-0.26,0.63,0.68
27.371,0.04,-0.27,0.49,0.56
27.381,0.15,-0.12,0.30,0.35
27.391,0.30,-0.07,0.01,0.30
27.401,0.24,0.02,-0.15,0.29
27.411,0.38,0.08,-0.13,0.41
27.421,0.32,0.12,-0.04,0.34
27.431,0.02,0.08,-0.10,0.13
27.441,-0.31,-0.09,-0.39,0.50
27.452,0.19,-0.14,-0.22,0.32
27.462,0.24,-0.14,-0.19,0.34
27.472,0.15,-0.20,-0.21,0.33
27.482,-0.02,-0.25,-0.18,0.31
27.492,-0.03,-0.35,-0.15,0.39
27.502,-0.13,-0.49,-0.35,0.62
27.512,-0.08,-0.60,-0.19,0.64
27.522,0.04,-0.53,-0.10,0.54
27.532,0.07,-0.46,-0.33,0.57
27.542,-0.29,-0.56,-0.55,0.84
27.552,-0.09,-0.66,-0.49,0.83
27.562,-0.15,-0.59,-0.29,0.68
27.573,-0.26,-0.49,-0.15,0.58
27.582,-0.22,-0.43,-0.05,0.48
27.593,-0.32,-0.45,0.15,0.57
27.603,-0.50,-0.33,0.22,0.64
27.613,-0.46,-0.35,0.02,0.58
27.623,-0.52,-0.41,-0.02,0.67
27.633,-0.68,-0.46,0.01,0.82
27.643,-0.76,-0.51,0.03,0.92
27.653,-0.57,-0.49,0.24,0.79
27.663,-0.70,-0.52,0.27,0.91
27.673,-0.53,-0.69,0.24,0.90
27.683,-0.33,-0.73,0.28,0.85
27.693,-0.17,-0.63,0.18,0.68
27.703,-0.05,-0.53,0.12,0.54
27.713,-0.03,-0.45,0.05,0.45
27.723,-0.03,-0.40,0.02,0.41
27.734,0.01,-0.32,0.02,0.32
27.743,-0.00,-0.25,-0.04,0.26
27.754,-0.02,-0.19,-0.09,0.21
27.764,-0.05,-0.16,-0.13,0.21
27.774,-0.09,-0.10,-0.14,0.19
27.784,-0.14,-0.03,-0.14,0.20
27.794,-0.15,0.01,-0.13,0.20
27.804,-0.19,0.03,-0.08,0.21
27.814,-0.17,0.08,-0.10,0.21
27.824,-0.18,0.03,-0.23,0.29
27.834,-0.24,0.02,-0.09,0.26
27.844,-0.10,0.03,-0.17,0.20
27.854,-0.14,0.07,-0.29,0.32
27.864,-0.10,0.08,-0.19,0.23
27.875,-0.14,0.07,-0.00,0.16
27.885,-0.28,0.15,0.18,0.36
27.895,-0.32,0.14,0.33,0.48
27.905,-0.29,0.03,0.35,0.46
27.915,-0.27,-0.01,0.17,0.32
27.925,-0.29,0.06,-0.01,0.30
27.935,-0.23,0.15,-0.04,0.28
27.945,-0.23,0.18,-0.04,0.30
27.955,-0.08,0.21,-0.17,0.28
27.965,-0.01,0.24,-0.37,0.44
27.975,-0.01,0.20,-0.44,0.48
27.985,-0.02,0.10,-0.37,0.38
27.995,0.05,0.12,-0.26,0.29
28.005,0.05,0.23,-0.23,0.33
28.016,0.11,0.18,-0.17,0.27
28.025,0.18,0.09,-0.09,0.22
28.036,0.24,0.00,-0.05,0.25
28.046,0.31,-0.00,-0.02,0.31
28.056,0.32,0.06,0.11,0.35
28.066,0.30,0.10,0.18,0.37
28.076,0.30,0.17,0.15,0.38
28.086,0.26,0.25,0.06,0.36
28.096,0.07,0.12,-0.02,0.14
28.106,0.06,0.18,-0.04,0.20
28.116,0.02,0.19,-0.01,0.19
28.126,-0.06,0.24,-0.06,0.25
28.136,-0.14,0.33,-0.10,0.37
28.146,-0.07,0.39,-0.16,0.43
28.156,-0.04,0.42,-0.15,0.45
28.166,0.05,0.39,-0.25,0.47
28.177,0.14,0.38,-0.33,0.52
28.187,0.18,0.41,-0.27,0.52
28.197,0.11,0.49,-0.31,0.59
28.207,0.10,0.50,-0.33,0.61
28.217,0.15,0.48,-0.25,0.56
28.227,0.13,0.36,-0.27,0.47
28.237,0.45,0.31,-0.28,0.62
28.247,0.35,0.37,-0.46,0.69
28.257,0.36,0.45,-0.51,0.77
28.267,0.10,0.48,-0.37,0.61
28.277,0.03,0.43,-0.25,0.50
28.287,0.37,0.41,0.01,0.55
28.297,-1.10,0.36,-0.50,1.26
28.307,-0.65,0.04,-0.89,1.10
28.318,0.07,0.03,-0.19,0.20
28.327,0.17,0.22,0.23,0.36
28.338,0.55,0.13,0.17,0.59
28.348,-0.01,0.04,-0.05,0.07
28.358,-0.53,0.04,-0.22,0.57
28.368,-0.78,0.20,-0.21,0.83
28.378,-0.50,0.92,-0.03,1.05
28.388,-0.16,1.25,-0.23,1.28
28.398,-0.15,1.38,-0.43,1.45
28.408,-0.23,1.42,-0.56,1.54
28.418,-0.37,1.32,-0.64,1.52
28.428,-0.49,1.10,-0.68,1.38
28.438,-0.60,0.93,-0.63,1.27
28.448,-0.57,0.87,-0.60,1.20
28.459,-0.49,0.88,-0.52,1.13
28.469,-0.36,0.84,-0.39,1.00
28.479,-0.16,0.68,-0.28,0.75
28.489,0.04,0.41,-0.12,0.43
28.499,0.15,0.09,0.08,0.20
28.509,0.23,-0.24,0.21,0.40
28.519,0.34,-0.50,0.31,0.68
28.529,0.37,-0.65,0.39,0.84
28.539,0.36,-0.70,0.37,0.87
28.549,0.38,-0.70,0.29,0.84
28.559,0.28,-0.60,0.32,0.73
28.569,0.08,-0.54,0.43,0.69
28.579,-0.15,-0.64,0.87,1.09
28.590,-0.05,-0.78,0.39,0.87
28.600,-0.24,-0.74,0.07,0.78
28.610,-0.49,-0.59,-0.06,0.76
28.620,-0.51,-0.41,-0.51,0.83
28.630,-0.65,-0.22,-0.79,1.05
28.640,-0.73,-0.14,-0.30,0.80
28.650,-0.50,-0.17,-0.65,0.84
28.660,-0.42,-0.14,-0.68,0.81
28.670,-0.32,-0.07,-0.73,0.80
28.680,-0.13,-0.03,-0.81,0.82
28.690,0.03,0.09,-0.79,0.80
28.700,0.20,0.22,-0.67,0.73
28.710,0.18,0.20,0.17,0.32
28.720,0.25,0.13,0.78,0.82
28.730,0.36,0.03,0.70,0.78
28.741,0.19,0.05,0.74,0.77
28.751,0.01,0.01,0.73,0.73
28.761,0.04,-0.29,0.77,0.82
28.771,0.45,-0.08,0.53,0.70
28.781,0.37,0.12,0.40,0.55
28.791,0.31,0.04,0.36,0.47
28.801,0.41,-0.03,0.31,0.51
28.811,0.44,-0.01,0.17,0.47
28.821,0.45,-0.01,0.03,0.45
28.831,0.45,0.01,-0.06,0.45
28.841,0.53,0.07,-0.13,0.55
28.851,0.59,0.11,-0.20,0.63
28.862,0.55,0.13,-0.34,0.66
28.872,0.44,0.15,-0.48,0.67
28.882,0.35,0.07,-0.52,0.63
28.892,0.11,-0.03,-0.44,0.45
28.902,-0.04,-0.03,-0.39,0.39
28.912,-0.05,0.04,-0.33,0.34
28.922,0.09,0.14,-0.32,0.36
28.932,0.16,0.14,-0.32,0.39
28.942,0.10,0.06,-0.38,0.40
28.952,0.07,-0.07,-0.45,0.46
28.962,-0.02,-0.10,-0.43,0.45
28.972,-0.14,-0.08,-0.41,0.44
28.982,-0.11,-0.01,-0.38,0.40
28.992,-0.05,0.04,-0.35,0.36
29.002,-0.01,0.10,-0.29,0.31
29.012,-0.00,0.07,-0.15,0.17
29.022,0.07,0.00,-0.09,0.12
29.032,0.03,-0.03,-0.13,0.13
29.043,-0.02,0.01,-0.11,0.11
29.053,-0.03,0.06,-0.06,0.09
29.063,0.10,0.11,-0.06,0.16
29.073,0.23,0.15,-0.06,0.28
29.083,0.25,0.23,-0.04,0.34
29.093,0.26,0.35,-0.10,0.44
29.103,0.32,0.44,-0.22,0.59
29.113,0.34,0.50,-0.35,0.70
29.123,0.29,0.50,-0.40,0.71
29.133,0.29,0.49,-0.37,0.68
29.143,0.21,0.45,-0.30,0.58
29.153,0.18,0.39,-0.12,0.45
29.163,0.12,0.38,0.14,0.43
29.173,0.10,0.37,0.39,0.55
29.184,0.15,0.40,0.59,0.73
29.194,0.20,0.36,0.76,0.86
29.204,0.28,0.32,0.79,0.90
29.214,0.38,0.28,0.68,0.83
29.224,0.39,0.25,0.56,0.73
29.234,0.34,0.18,0.43,0.58
29.244,0.31,0.23,0.37,0.53
29.254,0.35,0.33,0.24,0.54
29.264,0.41,0.44,0.07,0.61
29.274,0.45,0.56,-0.13,0.73
29.284,0.49,0.64,-0.36,0.88
29.294,0.56,0.63,-0.53,1.00
29.304,0.63,0.59,-0.62,1.07
29.315,0.59,0.57,-0.61,1.02
29.325,0.51,0.54,-0.44,0.86
29.335,0.46,0.48,-0.14,0.68
29.345,0.40,0.41,0.11,0.58
29.355,0.46,0.32,0.15,0.58
29.365,0.61,0.16,0.17,0.65
29.375,0.57,0.06,0.05,0.58
29.385,0.34,0.01,-0.06,0.34
29.395,-0.00,0.24,-0.14,0.27
29.405,-0.11,0.53,-0.13,0.56
29.415,0.04,0.52,-0.17,0.55
29.425,0.15,0.30,-0.20,0.39
29.435,0.24,0.04,-0.21,0.32
29.445,0.30,-0.13,-0.27,0.43
29.456,0.29,-0.11,-0.44,0.54
