time,ax,ay,az,atotal
6.486,-1.88,5.04,4.93,7.30
6.496,-2.00,4.90,4.26,6.79
6.506,-1.92,4.58,3.60,6.14
6.516,-1.68,4.11,3.12,5.42
6.526,-1.21,3.46,2.87,4.65
6.536,-0.48,2.78,2.94,4.08
6.546,-0.24,2.31,3.11,3.88
6.556,-0.29,1.97,3.24,3.80
6.566,-0.45,2.00,2.92,3.57
6.576,-0.42,2.16,2.50,3.32
6.586,-0.35,2.24,2.21,3.16
6.596,-0.32,2.19,2.12,3.06
6.606,-0.24,2.06,2.15,2.99
6.616,-0.09,1.92,2.31,3.00
6.626,0.08,1.70,2.69,3.18
6.637,0.19,1.41,2.90,3.23
6.647,0.38,1.07,2.01,2.31
6.657,1.41,0.30,-3.08,3.40
6.667,3.62,-2.06,-14.86,15.44
6.677,2.97,-7.77,-23.30,24.74
6.687,-1.76,-12.28,-5.99,13.78
6.697,-5.70,-11.80,11.29,17.29
6.707,-5.96,-10.82,12.02,17.23
6.717,-5.43,-9.38,6.97,12.89
6.727,-4.28,-5.39,-0.71,6.92
6.737,-4.13,0.66,-6.55,7.77
6.747,-2.49,4.76,-6.55,8.47
6.758,-0.75,5.87,-2.13,6.29
6.767,-0.23,4.24,2.63,4.99
6.778,-0.03,1.65,3.20,3.60
6.788,-0.19,-1.32,1.12,1.74
6.798,-1.31,-4.19,-1.10,4.52
6.808,-2.46,-5.31,-0.37,5.87
6.818,-2.69,-3.91,1.25,4.91
6.828,-2.57,-1.49,1.61,3.38
6.838,-2.33,0.45,1.55,2.83
6.848,-1.69,1.43,1.76,2.83
6.858,-1.22,1.30,2.25,2.86
6.868,-0.81,0.27,2.59,2.72
6.878,-0.46,-0.76,2.57,2.72
6.888,-0.03,-1.49,2.18,2.64
6.898,0.68,-2.07,1.47,2.63
6.908,1.11,-2.00,0.90,2.46
6.919,1.55,-1.70,0.43,2.34
6.929,1.68,-1.01,0.08,1.96
6.939,1.61,-0.21,-0.13,1.62
6.949,1.50,0.55,-0.39,1.65
6.959,1.38,1.12,-0.58,1.87
6.969,1.33,1.44,-0.66,2.07
6.979,1.33,1.53,-0.71,2.14
6.989,1.34,1.54,-0.73,2.17
6.999,1.28,1.43,-0.77,2.07
7.009,1.14,1.40,-0.79,1.97
7.020,0.86,1.33,-0.84,1.79
7.029,0.73,1.19,-0.90,1.66
7.040,0.62,1.11,-0.91,1.56
7.050,0.59,1.00,-0.95,1.50
7.060,0.70,0.80,-0.90,1.40
7.070,0.87,0.63,-0.83,1.36
7.080,1.07,0.48,-0.60,1.32
7.090,1.30,0.38,-0.37,1.41
7.100,1.55,0.42,-0.19,1.62
7.110,1.60,0.51,-0.22,1.70
7.120,1.62,0.50,-0.35,1.73
7.130,1.63,0.40,-0.57,1.77
7.140,1.59,0.26,-0.83,1.81
7.150,1.47,0.01,-1.10,1.84
7.160,1.22,-0.32,-1.29,1.80
7.170,0.87,-0.59,-1.45,1.79
7.180,0.58,-0.84,-1.66,1.94
7.190,0.39,-0.95,-1.83,2.10
7.201,0.36,-0.84,-1.97,2.17
7.211,0.41,-0.43,-2.06,2.15
7.221,0.46,0.03,-2.11,2.16
7.231,0.38,0.27,-2.15,2.20
7.241,0.03,0.16,-2.09,2.10
7.251,-0.05,-0.08,-1.89,1.90
7.261,0.15,-0.30,-1.65,1.68
7.271,0.50,-0.42,-1.44,1.58
7.281,0.84,-0.38,-1.28,1.58
7.291,1.24,-0.42,-1.22,1.79
7.301,1.60,-0.57,-1.20,2.08
7.311,1.91,-0.96,-1.14,2.42
7.321,2.01,-1.63,-0.99,2.77
7.331,1.82,-2.59,-0.72,3.25
7.342,1.43,-3.65,-0.44,3.94
7.352,1.01,-4.73,-0.21,4.84
7.362,0.58,-5.79,-0.08,5.82
7.372,0.20,-6.66,0.05,6.66
7.382,-0.27,-7.45,0.18,7.46
7.392,-0.88,-7.99,0.23,8.04
7.402,-1.76,-8.08,0.35,8.27
7.412,-2.72,-7.65,0.65,8.15
7.422,-3.75,-6.52,0.66,7.55
7.432,-4.92,-4.38,-1.51,6.76
7.442,-7.59,-1.69,-9.41,12.21
7.452,-9.60,0.77,-14.49,17.40
7.462,-7.61,2.09,-10.94,13.49
7.472,-5.55,1.97,-6.67,8.90
7.483,-4.96,0.86,-2.53,5.63
7.493,-3.90,-0.41,1.29,4.13
7.503,-2.61,-1.13,3.44,4.46
7.513,-0.60,-1.48,4.13,4.43
7.523,0.64,-1.08,4.13,4.32
7.533,1.11,-1.07,5.29,5.50
7.543,1.58,-1.16,6.28,6.58
7.553,1.85,-1.17,5.88,6.28
7.563,2.26,-1.47,4.67,5.39
7.573,2.72,-1.88,3.17,4.58
7.583,2.85,-2.38,0.83,3.81
7.593,1.77,-2.59,-1.60,3.52
7.603,0.39,-2.23,-2.91,3.69
7.613,-0.25,-1.66,-2.37,2.90
7.624,0.03,-1.23,-1.55,1.98
7.634,-0.21,-0.62,-0.21,0.69
7.644,-1.17,0.04,2.24,2.53
7.654,-1.85,0.79,4.10,4.57
7.664,-2.24,1.49,5.01,5.68
7.674,-2.22,1.90,6.16,6.82
7.684,-1.71,2.47,3.26,4.44
7.694,-1.42,2.84,1.89,3.70
7.704,-1.52,2.86,1.64,3.63
7.714,-1.65,2.80,1.57,3.61
7.724,-1.67,2.72,2.10,3.82
7.734,-1.61,2.70,2.96,4.31
7.744,-1.42,2.78,3.88,4.98
7.755,-1.28,3.01,4.60,5.65
7.765,-1.11,3.23,4.81,5.90
7.775,-0.81,3.40,4.74,5.88
7.785,-0.60,3.52,4.43,5.69
7.795,-0.80,3.57,4.13,5.52
7.805,-1.03,3.50,4.09,5.48
7.815,-0.99,3.43,4.29,5.58
7.825,-0.71,3.35,4.32,5.51
7.835,-0.16,3.29,4.28,5.40
7.845,0.14,3.43,4.25,5.46
7.855,0.23,3.59,4.08,5.44
7.865,0.37,3.66,3.82,5.30
7.875,0.67,3.68,3.29,4.98
7.885,1.07,3.58,2.70,4.61
7.895,1.34,3.34,2.14,4.19
7.905,1.32,3.01,1.78,3.73
7.916,1.02,2.64,1.86,3.39
7.926,0.59,2.35,2.23,3.30
7.936,0.19,2.19,2.53,3.35
7.946,-0.20,2.03,2.57,3.28
7.956,-0.41,1.75,1.68,2.46
7.966,0.30,0.98,-3.78,3.92
7.976,2.89,-1.09,-16.12,16.41
7.986,1.71,-5.62,-24.24,24.94
7.996,-3.15,-10.33,-10.71,15.21
8.006,-6.04,-10.83,8.47,15.02
8.016,-6.00,-10.06,12.95,17.46
8.026,-5.13,-8.68,9.51,13.87
8.036,-4.73,-5.49,4.11,8.33
8.046,-4.54,-0.20,-1.85,4.91
8.057,-2.37,4.15,-5.93,7.61
8.067,0.63,5.35,-4.82,7.23
8.077,1.43,3.82,0.90,4.18
8.087,0.90,0.88,3.94,4.14
8.097,0.17,-2.33,3.43,4.14
8.107,-0.81,-5.26,1.25,5.47
8.117,-1.43,-7.20,0.36,7.35
8.128,-1.72,-6.59,0.57,6.83
8.137,-1.65,-4.17,0.70,4.54
8.147,-1.09,-1.46,0.86,2.02
8.157,-0.53,0.44,1.43,1.58
8.167,-0.20,1.33,1.99,2.41
8.177,0.06,1.43,2.26,2.68
8.188,0.24,1.01,2.25,2.48
8.197,0.34,0.38,2.07,2.13
8.208,0.15,-0.19,1.87,1.88
8.218,0.19,-1.01,1.52,1.84
8.228,0.32,-1.35,1.26,1.87
8.238,0.49,-1.32,1.01,1.73
8.248,0.81,-1.10,0.75,1.56
8.258,0.82,-0.56,0.49,1.11
8.268,0.72,0.14,0.18,0.75
8.278,0.64,0.82,-0.06,1.04
8.288,0.64,1.37,-0.24,1.54
8.298,0.62,1.82,-0.39,1.96
8.308,0.69,2.07,-0.44,2.23
8.318,0.78,2.24,-0.52,2.43
8.329,0.88,2.33,-0.66,2.58
8.338,0.96,2.27,-0.94,2.64
8.349,1.01,2.15,-1.32,2.72
8.359,1.03,1.92,-1.74,2.78
8.369,1.05,1.51,-2.00,2.71
8.379,1.14,1.04,-2.15,2.65
8.389,1.17,0.59,-2.24,2.60
8.399,1.13,0.26,-2.24,2.52
8.409,1.21,-0.02,-2.14,2.46
8.419,1.23,-0.31,-1.99,2.36
8.429,1.12,-0.61,-1.76,2.18
8.439,1.04,-0.91,-1.41,1.97
8.449,0.93,-1.15,-1.08,1.83
8.459,0.89,-1.24,-1.01,1.83
8.469,0.79,-1.18,-1.06,1.77
8.479,0.78,-1.02,-1.14,1.72
8.490,0.96,-0.71,-1.20,1.69
8.500,1.29,-0.28,-1.20,1.78
8.510,1.51,0.10,-1.19,1.92
8.520,1.55,0.30,-1.16,1.96
8.530,1.24,0.29,-1.12,1.69
8.540,0.92,0.08,-1.07,1.42
8.550,0.68,-0.24,-1.08,1.29
8.560,0.45,-0.76,-1.09,1.40
8.570,0.31,-1.38,-1.14,1.82
8.580,0.32,-2.00,-1.32,2.42
8.590,0.47,-2.37,-1.59,2.89
8.600,0.66,-2.59,-1.87,3.26
8.610,0.77,-2.79,-2.11,3.59
8.620,0.78,-3.06,-2.24,3.87
8.631,0.62,-3.37,-2.22,4.08
8.641,0.32,-3.73,-2.10,4.29
8.651,0.00,-4.08,-1.97,4.53
8.661,-0.29,-4.52,-1.85,4.90
8.671,-0.52,-5.06,-1.74,5.37
8.681,-0.59,-5.46,-1.48,5.68
8.691,-0.41,-5.61,-1.22,5.76
8.701,-0.36,-5.67,-1.07,5.78
8.711,-0.81,-5.26,-1.56,5.54
8.721,-2.18,-4.29,-3.13,5.74
8.731,-4.12,-3.14,-6.76,8.51
8.741,-5.76,-2.19,-11.39,12.95
8.751,-4.55,-1.84,-11.27,12.29
8.761,-2.16,-1.23,-7.98,8.36
8.772,-1.56,-1.13,-3.29,3.82
8.782,-1.63,-1.60,0.44,2.33
8.792,-0.62,-2.05,2.74,3.48
8.802,0.73,-1.93,5.08,5.49
8.812,1.62,-1.27,6.57,6.89
8.822,2.25,-0.68,7.18,7.56
8.832,2.14,-0.74,7.30,7.64
8.842,1.84,-0.97,7.70,7.98
8.852,1.71,-0.92,7.85,8.09
8.862,1.95,-1.03,5.69,6.11
8.872,2.67,-1.48,0.74,3.14
8.882,2.39,-1.81,-2.13,3.68
8.892,1.54,-1.60,-2.46,3.32
8.902,1.74,-1.54,-3.10,3.87
8.913,1.58,-1.45,-3.18,3.84
8.923,0.65,-0.79,-0.76,1.27
8.933,-0.71,-0.19,2.09,2.22
8.943,-1.54,0.27,3.92,4.22
8.953,-1.57,0.51,4.75,5.03
8.963,-1.17,0.74,4.56,4.76
8.973,-0.98,0.73,3.99,4.17
8.983,-0.70,0.67,3.41,3.55
8.993,-0.58,0.66,2.36,2.51
9.003,-0.87,0.71,1.35,1.76
9.013,-1.47,0.97,0.88,1.98
9.023,-1.86,1.29,1.52,2.73
9.033,-1.92,1.57,2.81,3.75
9.043,-1.99,1.74,4.31,5.06
9.054,-2.21,1.93,5.55,6.28
9.064,-2.40,2.12,6.30,7.07
9.074,-2.53,2.37,6.44,7.32
9.084,-2.55,2.65,6.20,7.21
9.094,-2.35,2.89,5.84,6.93
9.104,-1.83,2.90,5.24,6.26
9.114,-1.29,2.61,4.64,5.48
9.124,-0.83,2.14,4.19,4.78
9.134,-0.37,1.79,4.01,4.40
9.144,0.04,1.76,3.98,4.35
9.154,0.33,2.06,4.02,4.53
9.164,0.50,2.56,3.88,4.67
9.174,0.65,3.16,3.64,4.87
9.184,0.99,3.73,3.37,5.12
9.195,1.27,4.22,3.05,5.36
9.205,1.30,4.49,2.59,5.34
9.215,1.17,4.53,1.89,5.04
9.225,1.15,4.27,1.12,4.56
9.235,1.13,3.70,0.35,3.88
9.245,1.26,2.80,-0.28,3.08
9.255,1.42,1.79,-0.56,2.35
9.265,1.49,0.65,-0.73,1.78
9.275,1.43,-0.53,-1.10,1.88
9.285,1.41,-1.86,-2.56,3.47
9.295,1.87,-3.68,-7.38,8.45
9.305,3.26,-6.59,-15.14,16.83
9.315,2.26,-11.09,-17.09,20.50
9.325,-3.42,-15.05,-11.29,19.12
9.335,-7.51,-14.53,-0.25,16.36
9.345,-7.75,-8.65,9.57,15.05
9.356,-5.86,-2.16,10.87,12.54
9.366,-4.32,2.64,7.05,8.68
9.376,-2.68,6.85,1.10,7.44
9.386,-0.16,9.93,-4.43,10.88
9.396,2.18,10.14,-2.40,10.64
9.406,0.36,7.13,2.57,7.59
9.416,-2.94,2.66,3.11,5.04
9.426,-4.17,-1.01,3.27,5.40
9.436,-4.45,-3.42,3.92,6.85
9.446,-4.73,-4.72,3.52,7.55
9.457,-4.47,-4.33,2.53,6.72
9.466,-3.84,-3.73,1.60,5.59
9.477,-2.91,-3.05,1.10,4.35
9.487,-1.85,-2.11,0.90,2.95
9.497,-0.86,-1.47,0.88,1.92
9.507,-0.42,-0.97,1.06,1.50
9.517,-0.36,-0.47,1.18,1.32
9.527,-0.36,-0.11,1.09,1.15
9.537,-0.31,0.08,0.93,0.98
9.547,-0.21,0.08,0.74,0.77
9.557,0.24,-0.08,0.45,0.52
9.567,0.99,-0.31,0.26,1.06
9.577,1.74,-0.49,0.25,1.83
9.587,2.37,-0.60,0.22,2.45
9.597,2.80,-0.67,0.27,2.89
9.607,3.08,-0.72,0.28,3.18
9.618,3.20,-0.62,0.30,3.27
9.628,3.25,-0.52,0.09,3.29
9.638,3.25,-0.42,-0.17,3.28
9.648,3.03,-0.07,-0.40,3.06
9.658,3.01,-0.02,-0.74,3.11
9.668,2.81,0.21,-0.77,2.92
9.678,2.56,0.37,-0.69,2.67
9.688,2.40,0.44,-0.63,2.52
9.698,2.22,0.57,-0.50,2.34
9.708,2.15,0.59,-0.34,2.26
9.718,2.12,0.59,-0.20,2.21
9.728,2.12,0.63,0.01,2.21
9.738,2.16,0.64,0.20,2.26
9.748,2.04,0.75,0.29,2.19
9.759,1.88,0.80,0.36,2.07
9.769,1.77,0.75,0.33,1.95
9.779,1.74,0.60,0.29,1.86
9.789,1.72,0.33,0.19,1.77
9.799,1.69,0.03,0.08,1.69
9.809,1.60,-0.23,-0.02,1.62
9.819,1.48,-0.45,-0.08,1.55
9.829,1.36,-0.51,-0.13,1.45
9.839,1.23,-0.41,-0.12,1.30
9.849,1.14,-0.21,-0.04,1.16
9.859,1.15,0.15,-0.05,1.16
9.869,1.19,0.49,-0.07,1.29
9.879,1.21,0.69,-0.11,1.40
9.889,1.17,0.78,-0.16,1.42
9.900,1.15,0.72,-0.15,1.36
9.909,1.09,0.63,-0.12,1.26
9.920,1.05,0.50,-0.06,1.16
9.930,1.01,0.38,0.02,1.07
9.940,0.92,0.31,0.10,0.98
9.950,0.93,0.28,0.17,0.98
9.960,0.95,0.26,0.24,1.01
9.970,0.94,0.23,0.28,1.00
9.980,0.92,0.24,0.30,1.00
9.990,0.89,0.21,0.30,0.96
10.000,0.83,0.14,0.25,0.87
10.010,0.67,0.05,0.20,0.70
10.020,0.54,-0.16,0.11,0.58
10.030,0.49,-0.50,0.01,0.70
10.040,0.43,-0.91,-0.09,1.01
10.050,0.53,-1.27,-0.21,1.39
10.060,0.77,-1.31,-0.27,1.54
10.071,1.06,-1.05,-0.33,1.53
10.081,1.05,-0.59,-0.37,1.26
10.091,0.97,-0.44,-0.36,1.13
10.101,1.25,-0.86,-0.41,1.57
10.111,1.62,-1.77,-0.58,2.47
10.121,1.83,-3.01,-0.85,3.63
10.131,1.94,-4.54,-1.03,5.04
10.141,2.13,-6.41,-1.01,6.83
10.151,2.61,-8.15,-1.03,8.62
10.161,3.44,-9.00,-2.07,9.86
10.171,4.23,-7.85,-5.42,10.44
10.182,3.87,-4.87,-11.63,13.19
10.192,2.86,-2.28,-13.62,14.10
10.202,2.08,-0.45,-9.13,9.37
10.212,1.69,0.54,-4.96,5.27
10.222,1.22,1.04,-1.55,2.23
10.232,0.61,1.12,0.67,1.44
10.242,0.48,0.97,1.60,1.93
10.252,0.47,0.71,2.14,2.31
10.262,0.35,0.08,2.81,2.83
10.272,0.31,-0.79,3.47,3.57
10.282,0.47,-1.61,4.31,4.62
10.292,0.19,-2.37,5.13,5.66
10.302,-0.21,-2.94,5.73,6.44
10.312,-0.37,-3.14,6.33,7.08
10.322,-0.12,-2.74,6.43,6.99
10.332,0.53,-1.93,5.99,6.31
10.343,0.63,-1.16,6.04,6.18
10.353,0.14,-0.59,5.77,5.80
10.363,-0.05,-0.02,5.19,5.19
10.373,-0.19,0.29,5.40,5.41
10.383,0.03,0.41,5.59,5.61
10.393,0.25,0.24,5.43,5.44
10.403,0.96,-0.46,3.63,3.78
10.413,2.38,-1.77,0.23,2.97
10.423,3.37,-2.07,-1.75,4.32
10.433,3.37,-1.67,-2.05,4.28
10.443,2.99,-0.99,-0.98,3.30
10.453,2.05,-0.41,0.58,2.17
10.463,1.37,0.08,1.54,2.06
10.473,0.72,0.52,2.03,2.22
10.484,-0.19,0.90,2.38,2.56
10.494,-1.19,1.35,2.90,3.41
10.504,-1.93,1.79,3.81,4.63
10.514,-2.25,2.12,4.98,5.86
10.524,-2.12,2.32,4.88,5.80
10.534,-2.04,2.48,4.89,5.85
10.544,-2.20,2.74,5.16,6.25
10.554,-2.41,3.07,5.39,6.65
10.564,-2.70,3.46,5.36,6.93
10.574,-2.91,3.89,5.05,7.01
10.584,-2.89,4.26,4.42,6.79
10.595,-2.78,4.44,3.74,6.43
10.605,-2.71,4.34,3.07,5.96
10.614,-2.65,3.93,2.41,5.32
10.625,-2.54,3.25,1.61,4.43
10.635,-2.49,2.31,0.48,3.43
10.645,-2.41,0.98,-1.56,3.03
10.655,-1.72,-0.80,-5.33,5.66
10.665,-0.37,-2.88,-10.60,10.99
10.675,1.39,-5.49,-16.26,17.22
10.685,3.13,-8.23,-16.12,18.37
10.695,3.87,-8.97,-7.70,12.44
10.705,3.80,-7.69,-0.64,8.60
10.715,2.55,-5.58,0.35,6.14
10.725,0.72,-2.56,-0.23,2.67
10.735,-0.47,0.24,-0.22,0.57
10.745,-0.97,2.19,0.39,2.42
10.755,-1.13,2.70,1.30,3.20
10.766,-1.88,1.21,2.44,3.31
10.776,-2.92,-1.29,3.29,4.58
10.786,-4.06,-3.95,3.74,6.79
10.796,-5.06,-6.62,3.77,9.14
10.806,-5.92,-9.23,-1.11,11.02
10.816,-3.28,-8.29,-3.81,9.69
10.826,-0.35,-2.36,2.24,3.27
10.836,0.64,1.62,4.45,4.78
10.846,1.81,3.92,4.38,6.14
10.856,2.55,5.19,3.92,6.98
10.866,2.96,5.75,3.97,7.59
10.876,2.92,5.38,4.33,7.49
10.887,2.32,3.96,4.89,6.71
10.897,1.79,1.88,5.33,5.93
10.907,1.18,-0.51,5.83,5.97
10.917,0.75,-2.74,6.39,6.99
10.927,0.69,-4.29,6.67,7.96
10.937,0.95,-4.78,6.90,8.45
10.947,1.79,-3.95,6.66,7.94
10.957,2.94,-2.36,5.67,6.81
10.967,3.25,-0.56,4.49,5.57
10.977,2.74,0.56,3.37,4.37
10.987,2.10,0.91,2.23,3.19
10.997,1.47,1.24,1.06,2.19
11.007,0.73,1.42,-0.92,1.84
11.017,-0.21,1.23,-3.95,4.14
11.028,-0.56,0.67,-5.38,5.45
11.037,-0.01,-0.04,-4.47,4.47
11.048,0.82,-0.71,-2.71,2.92
11.058,1.10,-0.92,-1.16,1.85
11.068,0.79,-0.89,-0.10,1.19
11.078,0.61,-0.82,0.33,1.08
11.088,0.48,-0.73,-0.00,0.87
11.098,0.41,-0.52,-0.61,0.90
11.108,0.72,-0.28,-0.94,1.22
11.118,0.77,-0.27,-1.02,1.31
11.128,0.83,-0.36,-1.07,1.40
11.138,0.76,-0.27,-0.79,1.13
11.148,0.49,-0.03,-0.66,0.82
11.158,0.07,0.23,-0.48,0.53
11.169,0.03,0.62,-0.30,0.69
11.178,0.06,0.94,-0.18,0.96
11.189,-0.05,1.10,-0.19,1.12
11.199,-0.21,1.14,-0.25,1.18
11.209,-0.33,0.99,-0.19,1.06
11.219,-0.36,0.82,-0.11,0.90
11.229,-0.34,0.67,-0.02,0.75
11.239,-0.29,0.42,0.10,0.52
11.249,-0.26,0.16,0.10,0.32
11.259,-0.16,-0.19,0.03,0.25
11.269,-0.09,-0.64,-0.05,0.65
11.279,-0.07,-1.11,-0.13,1.11
11.289,0.07,-1.44,-0.28,1.47
11.299,0.28,-1.60,-0.40,1.67
11.309,0.56,-1.64,-0.55,1.82
11.319,1.01,-1.70,-0.75,2.11
11.330,1.49,-1.87,-1.00,2.59
11.340,1.87,-2.19,-1.19,3.11
11.350,2.09,-2.73,-1.29,3.67
11.360,2.20,-3.47,-1.32,4.32
11.370,2.26,-4.30,-1.41,5.06
11.380,2.40,-5.01,-1.57,5.77
11.390,2.70,-5.56,-1.88,6.46
11.400,3.00,-5.97,-2.32,7.07
11.410,3.13,-6.28,-2.87,7.58
11.420,3.00,-6.25,-3.52,7.78
11.430,2.47,-5.61,-4.41,7.55
11.440,1.56,-4.82,-5.27,7.31
11.450,0.74,-3.80,-5.21,6.49
11.460,0.31,-3.04,-4.44,5.39
11.471,0.13,-2.60,-3.27,4.18
11.480,0.19,-2.22,-2.03,3.01
11.491,0.10,-1.98,-1.00,2.22
11.501,-0.20,-2.10,-0.10,2.11
11.511,-0.63,-2.39,0.74,2.58
11.521,-1.25,-2.69,1.84,3.49
11.531,-1.76,-2.94,3.09,4.62
11.541,-1.92,-3.16,4.07,5.49
11.551,-2.20,-3.36,4.24,5.84
11.561,-2.52,-3.65,3.68,5.76
11.571,-2.54,-3.89,2.51,5.28
11.581,-1.92,-3.82,0.31,4.29
11.591,-1.29,-3.40,-1.71,4.02
11.601,-1.12,-2.82,-1.82,3.54
11.612,-0.64,-2.34,-1.30,2.75
11.622,-0.04,-1.97,-0.60,2.06
11.632,0.30,-1.60,-0.07,1.63
11.642,0.17,-1.45,0.28,1.48
11.652,0.32,-1.55,0.92,1.83
11.662,0.18,-1.84,1.32,2.28
11.672,-0.53,-2.07,1.64,2.69
11.682,-0.88,-2.09,2.24,3.19
11.692,-0.78,-1.76,2.90,3.48
11.702,0.36,-1.53,3.01,3.40
11.712,0.62,-1.15,3.13,3.39
11.722,0.71,-0.57,3.34,3.46
11.732,0.93,-0.01,3.37,3.50
11.742,1.23,0.38,3.42,3.65
11.753,1.18,0.84,3.55,3.84
11.762,1.05,1.44,3.99,4.37
11.773,0.70,1.73,4.65,5.01
11.783,0.16,1.80,5.38,5.67
11.793,-0.44,1.87,5.98,6.29
11.803,-0.75,1.97,6.19,6.54
11.813,-1.11,2.52,6.03,6.63
11.823,-1.06,3.02,6.03,6.83
11.833,-1.02,3.44,6.39,7.33
11.843,-1.04,3.89,6.74,7.85
11.853,-1.08,4.30,6.78,8.10
11.863,-1.31,4.56,6.83,8.31
11.873,-1.61,4.66,6.86,8.45
11.883,-1.91,4.65,6.81,8.46
11.893,-2.01,4.54,6.51,8.19
11.903,-1.80,4.21,5.89,7.46
11.914,-1.49,3.53,5.12,6.39
11.924,-1.16,2.87,4.65,5.59
11.934,-0.82,2.57,4.46,5.21
11.944,-0.49,2.58,4.26,5.01
11.954,-0.03,2.63,3.87,4.68
11.964,0.50,2.57,3.58,4.44
11.974,0.89,2.42,3.63,4.46
11.984,1.17,2.19,3.19,4.04
11.994,2.39,1.26,-6.10,6.67
12.004,4.84,-1.90,-24.03,24.59
12.014,0.30,-8.23,-19.98,21.61
12.024,-6.32,-10.32,8.50,14.78
12.034,-8.10,-9.50,17.13,21.20
12.045,-6.35,-8.62,13.22,17.01
12.055,-4.85,-7.80,7.58,11.91
12.065,-2.50,-5.76,-2.39,6.72
12.075,-2.00,-0.96,-7.97,8.27
12.085,-1.73,2.20,-6.27,6.87
12.095,-1.09,2.03,0.63,2.38
12.105,-1.50,0.71,4.58,4.87
12.115,-1.49,-0.81,3.00,3.45
12.125,-1.82,-2.43,-0.32,3.06
12.135,-2.83,-3.37,-1.15,4.55
12.145,-3.56,-2.89,0.13,4.58
12.155,-3.68,-1.74,1.06,4.21
12.165,-3.37,-0.64,1.49,3.74
12.175,-2.53,-0.17,2.01,3.23
12.185,-1.76,-0.11,2.50,3.06
12.196,-1.12,-0.29,2.69,2.93
12.206,-0.66,-0.59,2.63,2.78
12.216,-0.51,-0.86,2.52,2.71
12.226,-0.22,-1.26,2.23,2.57
12.236,0.12,-1.34,1.95,2.37
12.246,0.50,-1.30,1.64,2.15
12.256,0.77,-1.03,1.42,1.92
12.266,0.93,-0.66,1.39,1.80
12.276,1.26,-0.32,1.29,1.83
12.286,1.73,0.10,0.93,1.97
12.296,2.24,0.57,0.28,2.33
12.306,2.70,1.04,-0.53,2.94
12.316,3.20,1.42,-1.41,3.77
12.327,3.38,1.74,-2.15,4.37
12.337,3.21,1.89,-2.53,4.50
12.347,2.92,1.89,-2.69,4.39
12.357,2.43,1.75,-2.79,4.09
12.367,2.01,1.29,-2.69,3.59
12.377,1.61,0.91,-2.65,3.23
12.387,1.20,0.74,-2.56,2.92
12.397,0.87,0.42,-2.47,2.65
12.407,0.53,0.02,-2.36,2.42
12.417,0.33,-0.27,-2.20,2.24
12.427,0.43,-0.42,-1.93,2.02
12.437,0.66,-0.50,-1.71,1.90
12.447,0.87,-0.47,-1.50,1.79
12.457,1.08,-0.41,-1.33,1.76
12.467,1.16,-0.44,-1.26,1.76
12.478,1.23,-0.57,-1.16,1.79
12.488,1.27,-0.72,-1.07,1.81
12.498,1.04,-0.84,-0.99,1.67
12.508,0.85,-0.89,-0.87,1.51
12.518,0.81,-0.76,-0.74,1.34
12.528,0.83,-0.65,-0.63,1.23
12.538,0.91,-0.72,-0.61,1.31
12.548,0.86,-0.93,-0.56,1.39
12.558,0.88,-1.30,-0.58,1.68
12.568,0.98,-1.62,-0.65,2.00
12.578,1.02,-1.96,-0.68,2.31
12.588,1.03,-2.34,-0.65,2.64
12.598,0.89,-2.75,-0.62,2.95
12.608,0.66,-3.22,-0.60,3.34
12.619,0.24,-3.85,-0.58,3.90
12.629,-0.24,-4.84,-0.60,4.88
12.639,-0.53,-5.94,-0.75,6.01
12.649,-0.63,-6.70,-0.96,6.80
12.659,-0.79,-7.17,-1.13,7.30
12.669,-1.25,-6.90,-1.49,7.17
12.679,-2.44,-5.79,-2.53,6.77
12.689,-4.26,-4.35,-4.93,7.84
12.699,-6.50,-3.06,-9.12,11.60
12.709,-8.16,-2.13,-12.66,15.21
12.719,-6.81,-1.53,-10.92,12.96
12.729,-4.32,-0.81,-6.24,7.64
12.739,-3.14,-0.53,-1.84,3.68
12.749,-2.47,-1.15,0.98,2.90
12.760,-1.58,-1.54,3.20,3.89
12.770,-0.11,-1.30,5.75,5.89
12.780,1.50,-0.79,7.19,7.39
12.790,2.46,-0.64,6.80,7.26
12.800,2.22,-1.00,7.03,7.44
12.810,2.05,-1.22,7.16,7.55
12.820,2.39,-1.57,5.98,6.62
12.830,3.10,-2.19,3.06,4.87
12.840,2.95,-2.66,0.41,3.99
12.850,1.48,-2.78,-0.01,3.15
12.860,1.15,-2.67,-1.13,3.12
12.870,1.49,-2.00,-2.95,3.86
12.881,1.21,-1.33,-2.55,3.12
12.891,0.34,-0.66,-0.65,0.98
12.901,-0.74,0.22,1.47,1.66
12.911,-1.37,1.02,3.13,3.56
12.921,-1.55,1.72,3.99,4.61
12.931,-1.56,2.44,4.11,5.03
12.941,-1.37,3.09,3.89,5.15
12.951,-1.05,3.44,3.72,5.17
12.961,-1.02,3.67,3.78,5.36
12.971,-1.19,3.78,3.76,5.46
12.981,-1.49,3.94,3.64,5.56
12.991,-1.64,3.89,3.75,5.64
13.001,-1.72,3.84,4.24,5.97
13.011,-1.86,3.70,4.86,6.38
13.021,-1.77,3.56,5.63,6.89
13.031,-1.46,3.51,6.32,7.37
13.042,-1.26,3.55,6.76,7.74
